deal_id,created_date,closed_date,sales_rep_id,industry,region,product_type,lead_source,deal_stage,deal_amount,sales_cycle_days,outcome,won,created_year,created_month,created_quarter,closed_quarter,period,deal_size_band,cycle_band,rep_win_rate,rep_quartile,risk_score,risk_score_pct,risk_tier,risk_factors,recommended_action
D04243,2024-02-07,2024-06-05,rep_6,SaaS,Europe,Enterprise,Referral,Negotiation,19122,119,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.42786069651741293,Q4 (Bottom),0.45682696814150153,45.7,Medium Risk,Long cycle: 119d | Lead Source: Referral,Check in with buyer + clarify timeline and blockers
D03499,2024-03-01,2024-05-24,rep_3,SaaS,APAC,Pro,Referral,Closed,63753,84,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Stalled (80d+),0.4722222222222222,Q1 (Top),0.45598328408987243,45.6,Medium Risk,"Long cycle: 84d | Large deal: $63,753 | Lead Source: Referral",Check in with buyer + clarify timeline and blockers
D03154,2024-02-19,2024-04-07,rep_7,SaaS,APAC,Core,Outbound,Demo,60757,48,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Slow (45-80d),0.4166666666666667,Q4 (Bottom),0.4563341190884119,45.6,Medium Risk,"Large deal: $60,757 | Lead Source: Outbound",Check in with buyer + clarify timeline and blockers
D02032,2024-02-26,2024-03-25,rep_19,Ecommerce,APAC,Enterprise,Partner,Demo,17059,28,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Mid (10-30K),Normal (20-45d),0.47959183673469385,Q1 (Top),0.4564949386122572,45.6,Medium Risk,Lead Source: Partner,Check in with buyer + clarify timeline and blockers
D02803,2024-03-22,2024-05-21,rep_13,SaaS,India,Enterprise,Partner,Closed,10031,60,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.441025641025641,Q4 (Bottom),0.45608934130289774,45.6,Medium Risk,Lead Source: Partner,Check in with buyer + clarify timeline and blockers
D03308,2024-01-07,2024-02-16,rep_12,Ecommerce,North America,Core,Referral,Closed,66444,40,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Enterprise (60K+),Normal (20-45d),0.48333333333333334,Q1 (Top),0.4548677045165165,45.5,Medium Risk,"Large deal: $66,444 | Lead Source: Referral",Check in with buyer + clarify timeline and blockers
D03051,2024-01-07,2024-01-27,rep_18,Ecommerce,Europe,Pro,Outbound,Qualified,19441,20,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Mid (10-30K),Fast (<20d),0.40860215053763443,Q4 (Bottom),0.4552592604665712,45.5,Medium Risk,Lead Source: Outbound,Check in with buyer + clarify timeline and blockers
D00227,2024-02-03,2024-02-20,rep_22,Ecommerce,Europe,Core,Partner,Demo,94967,17,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Enterprise (60K+),Fast (<20d),0.4009433962264151,Q4 (Bottom),0.4552782392436389,45.5,Medium Risk,"Large deal: $94,967 | Lead Source: Partner",Check in with buyer + clarify timeline and blockers
D04349,2024-01-06,2024-02-28,rep_8,SaaS,North America,Core,Partner,Qualified,3942,53,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Slow (45-80d),0.48128342245989303,Q1 (Top),0.4542002481754876,45.4,Medium Risk,Lead Source: Partner,Check in with buyer + clarify timeline and blockers
D04646,2024-01-21,2024-05-19,rep_12,FinTech,Europe,Pro,Outbound,Proposal,17755,119,Lost,0,2024,1,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.48333333333333334,Q1 (Top),0.4540714560561305,45.4,Medium Risk,Long cycle: 119d | Lead Source: Outbound,Check in with buyer + clarify timeline and blockers
D04489,2024-03-07,2024-07-05,rep_13,EdTech,North America,Pro,Referral,Demo,7389,120,Lost,0,2024,3,2024Q1,2024Q3,2024Q1,Small (<10K),Stalled (80d+),0.441025641025641,Q4 (Bottom),0.4536568992728307,45.4,Medium Risk,Long cycle: 120d | Lead Source: Referral,Check in with buyer + clarify timeline and blockers
D03290,2024-03-24,2024-06-22,rep_4,FinTech,North America,Enterprise,Inbound,Proposal,10022,90,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.458128078817734,Q2,0.45210862541853664,45.2,Medium Risk,Long cycle: 90d | Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D00779,2024-01-22,2024-02-11,rep_7,SaaS,North America,Pro,Inbound,Proposal,4670,20,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Fast (<20d),0.4166666666666667,Q4 (Bottom),0.45163714106997765,45.2,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D01228,2024-03-20,2024-06-25,rep_19,EdTech,North America,Enterprise,Referral,Proposal,28573,97,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.47959183673469385,Q1 (Top),0.452029007413341,45.2,Medium Risk,Long cycle: 97d | Lead Source: Referral,Check in with buyer + clarify timeline and blockers
D03776,2024-03-03,2024-06-16,rep_9,FinTech,APAC,Core,Referral,Proposal,2717,105,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.44623655913978494,Q3,0.4516201622270079,45.2,Medium Risk,Long cycle: 105d | Lead Source: Referral,Check in with buyer + clarify timeline and blockers
D00334,2024-03-20,2024-06-22,rep_7,EdTech,India,Enterprise,Referral,Demo,4444,94,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.4166666666666667,Q4 (Bottom),0.45203567199151845,45.2,Medium Risk,Long cycle: 94d | Lead Source: Referral,Check in with buyer + clarify timeline and blockers
D00717,2024-01-12,2024-02-23,rep_18,FinTech,North America,Core,Inbound,Proposal,23251,42,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Mid (10-30K),Normal (20-45d),0.40860215053763443,Q4 (Bottom),0.4503107939982392,45.0,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D03779,2024-02-29,2024-04-30,rep_8,SaaS,India,Pro,Outbound,Negotiation,6939,61,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.48128342245989303,Q1 (Top),0.44963988178555186,45.0,Low Risk,Lead Source: Outbound,Maintain cadence — deal on track
D01622,2024-02-18,2024-02-26,rep_1,HealthTech,India,Core,Referral,Demo,76464,8,Won,1,2024,2,2024Q1,2024Q1,2024Q1,Enterprise (60K+),Fast (<20d),0.4549763033175355,Q2,0.44873896994464685,44.9,Low Risk,"Large deal: $76,464 | Lead Source: Referral",Maintain cadence — deal on track
D03603,2024-02-25,2024-03-15,rep_21,FinTech,APAC,Core,Partner,Closed,5370,19,Won,1,2024,2,2024Q1,2024Q1,2024Q1,Small (<10K),Fast (<20d),0.5096153846153846,Q1 (Top),0.4494954540893588,44.9,Low Risk,Lead Source: Partner,Maintain cadence — deal on track
D02479,2024-03-02,2024-05-21,rep_2,EdTech,Europe,Core,Inbound,Closed,78824,80,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Slow (45-80d),0.46153846153846156,Q2,0.4476413251109411,44.8,Low Risk,"Long cycle: 80d | Large deal: $78,824 | Lead Source: Inbound",Maintain cadence — deal on track
D04552,2024-01-18,2024-01-29,rep_12,FinTech,India,Pro,Inbound,Qualified,5374,11,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Fast (<20d),0.48333333333333334,Q1 (Top),0.44672598102056327,44.7,Low Risk,Lead Source: Inbound,Maintain cadence — deal on track
D01370,2024-01-26,2024-03-01,rep_6,FinTech,APAC,Pro,Inbound,Qualified,91003,35,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Enterprise (60K+),Normal (20-45d),0.42786069651741293,Q4 (Bottom),0.444800483839394,44.5,Low Risk,"Large deal: $91,003 | Lead Source: Inbound",Maintain cadence — deal on track
D00757,2024-02-09,2024-03-06,rep_19,Ecommerce,Europe,Enterprise,Inbound,Closed,2436,26,Won,1,2024,2,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.47959183673469385,Q1 (Top),0.4453490585154254,44.5,Low Risk,Lead Source: Inbound,Maintain cadence — deal on track
D04969,2024-01-02,2024-01-29,rep_3,HealthTech,Europe,Pro,Partner,Proposal,14578,27,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Mid (10-30K),Normal (20-45d),0.4722222222222222,Q1 (Top),0.4438411997043434,44.4,Low Risk,Lead Source: Partner,Maintain cadence — deal on track
D02288,2024-03-02,2024-05-09,rep_10,FinTech,APAC,Core,Inbound,Qualified,55865,68,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Large (30-60K),Slow (45-80d),0.42408376963350786,Q4 (Bottom),0.4429715491531521,44.3,Low Risk,Lead Source: Inbound,Maintain cadence — deal on track
D01805,2024-01-21,2024-04-14,rep_10,HealthTech,APAC,Pro,Partner,Negotiation,56148,84,Won,1,2024,1,2024Q1,2024Q2,2024Q1,Large (30-60K),Stalled (80d+),0.42408376963350786,Q4 (Bottom),0.44323807490950745,44.3,Low Risk,Long cycle: 84d | Lead Source: Partner,Maintain cadence — deal on track
D03465,2024-03-11,2024-05-16,rep_17,EdTech,Europe,Core,Inbound,Negotiation,99234,66,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Slow (45-80d),0.44571428571428573,Q3,0.4416743970727257,44.2,Low Risk,"Large deal: $99,234 | Lead Source: Inbound",Maintain cadence — deal on track
D03664,2024-01-17,2024-03-19,rep_25,Ecommerce,India,Pro,Referral,Qualified,84937,62,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Enterprise (60K+),Slow (45-80d),0.45365853658536587,Q3,0.4405140264729121,44.1,Low Risk,"Large deal: $84,937 | Lead Source: Referral",Maintain cadence — deal on track
D02515,2024-03-22,2024-07-17,rep_20,Ecommerce,North America,Core,Inbound,Proposal,5549,117,Lost,0,2024,3,2024Q1,2024Q3,2024Q1,Small (<10K),Stalled (80d+),0.46956521739130436,Q2,0.4407568112609848,44.1,Low Risk,Long cycle: 117d | Lead Source: Inbound,Maintain cadence — deal on track
D02926,2024-01-29,2024-02-19,rep_17,FinTech,Europe,Core,Inbound,Demo,31313,21,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Large (30-60K),Normal (20-45d),0.44571428571428573,Q3,0.4395404201374234,44.0,Low Risk,Lead Source: Inbound,Maintain cadence — deal on track
D03341,2024-02-20,2024-05-05,rep_1,HealthTech,APAC,Core,Outbound,Demo,26052,75,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.4549763033175355,Q2,0.44038204773962636,44.0,Low Risk,Lead Source: Outbound,Maintain cadence — deal on track
D02562,2024-01-21,2024-05-20,rep_6,EdTech,Europe,Enterprise,Inbound,Demo,89001,120,Lost,0,2024,1,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Stalled (80d+),0.42786069651741293,Q4 (Bottom),0.4390515548348723,43.9,Low Risk,"Long cycle: 120d | Large deal: $89,001 | Lead Source: Inbound",Maintain cadence — deal on track
D00586,2024-03-15,2024-06-03,rep_6,EdTech,India,Enterprise,Inbound,Negotiation,2199,80,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.42786069651741293,Q4 (Bottom),0.4393188299537631,43.9,Low Risk,Long cycle: 80d | Lead Source: Inbound,Maintain cadence — deal on track
D01416,2024-02-06,2024-05-13,rep_22,EdTech,Europe,Core,Outbound,Negotiation,62848,97,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Stalled (80d+),0.4009433962264151,Q4 (Bottom),0.43890858220858864,43.9,Low Risk,"Long cycle: 97d | Large deal: $62,848 | Lead Source: Outbound",Maintain cadence — deal on track
D01271,2024-03-26,2024-04-21,rep_18,Ecommerce,APAC,Enterprise,Outbound,Closed,2970,26,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Normal (20-45d),0.40860215053763443,Q4 (Bottom),0.43850350608896416,43.9,Low Risk,Lead Source: Outbound,Maintain cadence — deal on track
D04081,2024-03-21,2024-04-10,rep_7,Ecommerce,APAC,Core,Outbound,Demo,6470,20,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Fast (<20d),0.4166666666666667,Q4 (Bottom),0.438231210677372,43.8,Low Risk,Lead Source: Outbound,Maintain cadence — deal on track
D01672,2024-03-23,2024-06-06,rep_17,SaaS,Europe,Enterprise,Inbound,Closed,17304,75,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.44571428571428573,Q3,0.4365226014544018,43.7,Low Risk,Lead Source: Inbound,Maintain cadence — deal on track
D01062,2024-02-15,2024-04-10,rep_21,FinTech,Europe,Pro,Outbound,Qualified,66229,55,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Slow (45-80d),0.5096153846153846,Q1 (Top),0.43634466849629155,43.6,Low Risk,"Large deal: $66,229 | Lead Source: Outbound",Maintain cadence — deal on track
D03736,2024-02-22,2024-03-09,rep_16,EdTech,APAC,Pro,Outbound,Closed,91864,16,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Enterprise (60K+),Fast (<20d),0.47085201793721976,Q1 (Top),0.434700547874369,43.5,Low Risk,"Large deal: $91,864 | Lead Source: Outbound",Maintain cadence — deal on track
D00949,2024-02-04,2024-03-22,rep_7,Ecommerce,APAC,Core,Inbound,Proposal,21428,47,Won,1,2024,2,2024Q1,2024Q1,2024Q1,Mid (10-30K),Slow (45-80d),0.4166666666666667,Q4 (Bottom),0.4342757826843633,43.4,Low Risk,Lead Source: Inbound,Maintain cadence — deal on track
D04110,2024-03-24,2024-05-20,rep_8,FinTech,North America,Core,Inbound,Proposal,21269,57,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.48128342245989303,Q1 (Top),0.43371101522591293,43.4,Low Risk,Lead Source: Inbound,Maintain cadence — deal on track
D02376,2024-02-02,2024-05-08,rep_18,EdTech,India,Pro,Referral,Proposal,28720,96,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.40860215053763443,Q4 (Bottom),0.43402836455697374,43.4,Low Risk,Long cycle: 96d | Lead Source: Referral,Maintain cadence — deal on track
D01747,2024-02-15,2024-06-12,rep_2,EdTech,India,Enterprise,Partner,Closed,2970,118,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.46153846153846156,Q2,0.4331778892028162,43.3,Low Risk,Long cycle: 118d | Lead Source: Partner,Maintain cadence — deal on track
D04494,2024-02-11,2024-05-26,rep_18,SaaS,North America,Pro,Referral,Closed,60404,105,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Stalled (80d+),0.40860215053763443,Q4 (Bottom),0.43121454863294983,43.1,Low Risk,"Long cycle: 105d | Large deal: $60,404 | Lead Source: Referral",Maintain cadence — deal on track
D00216,2024-02-17,2024-03-17,rep_20,SaaS,APAC,Pro,Partner,Demo,2789,29,Won,1,2024,2,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.46956521739130436,Q2,0.4296859919769692,43.0,Low Risk,Lead Source: Partner,Maintain cadence — deal on track
D02580,2024-01-03,2024-03-18,rep_12,HealthTech,North America,Pro,Partner,Demo,2907,75,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Slow (45-80d),0.48333333333333334,Q1 (Top),0.43003373559769337,43.0,Low Risk,Lead Source: Partner,Maintain cadence — deal on track
D01592,2024-01-10,2024-02-05,rep_25,HealthTech,North America,Core,Inbound,Negotiation,9934,26,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.45365853658536587,Q3,0.43027954379901473,43.0,Low Risk,Lead Source: Inbound,Maintain cadence — deal on track
D01345,2024-03-04,2024-03-20,rep_25,Ecommerce,North America,Pro,Outbound,Demo,12080,16,Won,1,2024,3,2024Q1,2024Q1,2024Q1,Mid (10-30K),Fast (<20d),0.45365853658536587,Q3,0.4287614126982711,42.9,Low Risk,Lead Source: Outbound,Maintain cadence — deal on track
D02145,2024-03-18,2024-06-01,rep_25,FinTech,APAC,Pro,Inbound,Negotiation,7561,75,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.45365853658536587,Q3,0.4293949512376769,42.9,Low Risk,Lead Source: Inbound,Maintain cadence — deal on track
D03880,2024-03-07,2024-04-15,rep_9,FinTech,North America,Core,Inbound,Closed,15100,39,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Normal (20-45d),0.44623655913978494,Q3,0.4276228367230738,42.8,Low Risk,Lead Source: Inbound,Maintain cadence — deal on track
D00467,2024-02-27,2024-06-05,rep_25,SaaS,APAC,Pro,Referral,Negotiation,3971,99,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.45365853658536587,Q3,0.42849403780985723,42.8,Low Risk,Long cycle: 99d | Lead Source: Referral,Maintain cadence — deal on track
D04649,2024-03-12,2024-04-14,rep_21,SaaS,APAC,Pro,Partner,Demo,65563,33,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Normal (20-45d),0.5096153846153846,Q1 (Top),0.426820895038732,42.7,Low Risk,"Large deal: $65,563 | Lead Source: Partner",Maintain cadence — deal on track
D02632,2024-03-25,2024-07-09,rep_1,Ecommerce,India,Pro,Inbound,Closed,4384,106,Won,1,2024,3,2024Q1,2024Q3,2024Q1,Small (<10K),Stalled (80d+),0.4549763033175355,Q2,0.42656060571454435,42.7,Low Risk,Long cycle: 106d | Lead Source: Inbound,Maintain cadence — deal on track
D01221,2024-01-02,2024-02-21,rep_20,SaaS,North America,Pro,Outbound,Proposal,5250,50,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Slow (45-80d),0.46956521739130436,Q2,0.4257931380187011,42.6,Low Risk,Lead Source: Outbound,Maintain cadence — deal on track
D00894,2024-02-22,2024-03-08,rep_11,HealthTech,Europe,Pro,Partner,Qualified,5501,15,Won,1,2024,2,2024Q1,2024Q1,2024Q1,Small (<10K),Fast (<20d),0.465,Q2,0.42566103050776705,42.6,Low Risk,Lead Source: Partner,Maintain cadence — deal on track
D02820,2024-01-15,2024-02-05,rep_19,SaaS,Europe,Pro,Inbound,Negotiation,99206,21,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Enterprise (60K+),Normal (20-45d),0.47959183673469385,Q1 (Top),0.4256251544675337,42.6,Low Risk,"Large deal: $99,206 | Lead Source: Inbound",Maintain cadence — deal on track
D03796,2024-02-01,2024-04-02,rep_12,FinTech,APAC,Pro,Inbound,Negotiation,50891,61,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Large (30-60K),Slow (45-80d),0.48333333333333334,Q1 (Top),0.4245910041472937,42.5,Low Risk,Lead Source: Inbound,Maintain cadence — deal on track
D01906,2024-01-21,2024-03-23,rep_16,SaaS,North America,Pro,Partner,Closed,2934,62,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Slow (45-80d),0.47085201793721976,Q1 (Top),0.4237775276095728,42.4,Low Risk,Lead Source: Partner,Maintain cadence — deal on track
D04405,2024-02-25,2024-03-08,rep_18,Ecommerce,India,Pro,Partner,Demo,12269,12,Won,1,2024,2,2024Q1,2024Q1,2024Q1,Mid (10-30K),Fast (<20d),0.40860215053763443,Q4 (Bottom),0.4241431050763481,42.4,Low Risk,Lead Source: Partner,Maintain cadence — deal on track
D01321,2024-02-12,2024-05-14,rep_20,FinTech,North America,Pro,Inbound,Qualified,4035,92,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.46956521739130436,Q2,0.42049631884806504,42.0,Low Risk,Long cycle: 92d | Lead Source: Inbound,Maintain cadence — deal on track
D03892,2024-03-11,2024-06-23,rep_21,EdTech,India,Enterprise,Inbound,Demo,50753,104,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Large (30-60K),Stalled (80d+),0.5096153846153846,Q1 (Top),0.420256916513062,42.0,Low Risk,Long cycle: 104d | Lead Source: Inbound,Maintain cadence — deal on track
D01107,2024-02-08,2024-02-21,rep_6,Ecommerce,North America,Enterprise,Outbound,Negotiation,10317,13,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Mid (10-30K),Fast (<20d),0.42786069651741293,Q4 (Bottom),0.41902790370677667,41.9,Low Risk,Lead Source: Outbound,Maintain cadence — deal on track
D00711,2024-01-10,2024-03-10,rep_5,SaaS,North America,Enterprise,Outbound,Negotiation,16286,60,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Mid (10-30K),Slow (45-80d),0.4577114427860697,Q2,0.4187815215265475,41.9,Low Risk,Lead Source: Outbound,Maintain cadence — deal on track
D01379,2024-03-09,2024-03-20,rep_3,SaaS,North America,Pro,Inbound,Demo,4986,11,Lost,0,2024,3,2024Q1,2024Q1,2024Q1,Small (<10K),Fast (<20d),0.4722222222222222,Q1 (Top),0.41709795986946635,41.7,Low Risk,Lead Source: Inbound,Maintain cadence — deal on track
D04359,2024-02-22,2024-03-18,rep_23,HealthTech,APAC,Pro,Partner,Qualified,14736,25,Won,1,2024,2,2024Q1,2024Q1,2024Q1,Mid (10-30K),Normal (20-45d),0.44565217391304346,Q3,0.4172172204174404,41.7,Low Risk,Lead Source: Partner,Maintain cadence — deal on track
D00185,2024-01-29,2024-02-16,rep_6,FinTech,India,Pro,Outbound,Negotiation,3902,18,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Fast (<20d),0.42786069651741293,Q4 (Bottom),0.4169619687273854,41.7,Low Risk,Lead Source: Outbound,Maintain cadence — deal on track
D00580,2024-01-04,2024-02-04,rep_23,SaaS,North America,Pro,Outbound,Qualified,4209,31,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.44565217391304346,Q3,0.4159650675891562,41.6,Low Risk,Lead Source: Outbound,Maintain cadence — deal on track
D03752,2024-02-04,2024-02-27,rep_15,FinTech,Europe,Pro,Partner,Closed,4601,23,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.44571428571428573,Q3,0.41568781429906937,41.6,Low Risk,Lead Source: Partner,Maintain cadence — deal on track
D04318,2024-02-06,2024-04-14,rep_23,FinTech,India,Enterprise,Referral,Closed,2038,68,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.44565217391304346,Q3,0.41624215802783265,41.6,Low Risk,Lead Source: Referral,Maintain cadence — deal on track
D01606,2024-03-06,2024-03-26,rep_2,SaaS,North America,Core,Inbound,Qualified,4057,20,Won,1,2024,3,2024Q1,2024Q1,2024Q1,Small (<10K),Fast (<20d),0.46153846153846156,Q2,0.4152709810842056,41.5,Low Risk,Lead Source: Inbound,Maintain cadence — deal on track
D02937,2024-03-16,2024-06-22,rep_16,FinTech,APAC,Enterprise,Inbound,Qualified,4030,98,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.47085201793721976,Q1 (Top),0.4150152558881663,41.5,Low Risk,Long cycle: 98d | Lead Source: Inbound,Maintain cadence — deal on track
D02704,2024-02-10,2024-05-15,rep_11,Ecommerce,Europe,Core,Inbound,Demo,93129,95,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Stalled (80d+),0.465,Q2,0.4113853938597783,41.1,Low Risk,"Long cycle: 95d | Large deal: $93,129 | Lead Source: Inbound",Maintain cadence — deal on track
D03112,2024-01-24,2024-02-05,rep_14,EdTech,North America,Pro,Inbound,Qualified,5313,12,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Fast (<20d),0.4396135265700483,Q4 (Bottom),0.4102500954176035,41.0,Low Risk,Lead Source: Inbound,Maintain cadence — deal on track
D04239,2024-03-10,2024-03-21,rep_6,Ecommerce,Europe,Core,Partner,Closed,4224,11,Won,1,2024,3,2024Q1,2024Q1,2024Q1,Small (<10K),Fast (<20d),0.42786069651741293,Q4 (Bottom),0.4096467132043168,41.0,Low Risk,Lead Source: Partner,Maintain cadence — deal on track
D02962,2024-01-10,2024-03-22,rep_15,FinTech,India,Enterprise,Inbound,Qualified,7885,72,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Slow (45-80d),0.44571428571428573,Q3,0.4090652369022948,40.9,Low Risk,Lead Source: Inbound,Maintain cadence — deal on track
